# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250601
# Fecha de finalización: 20250630
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
"Rotor multiválvula 6 vías 1 1/2"" - Vulcano SA",0.1111111111111111,8,0,8,5,2,8,1,23.125,31
"Rotor multiválvula 6 vías 2"" - Vulcano SA",0.16666666666666666,5,0,5,3,0,5,1,17.6,14
Rotor p/ mv 6 vías c/junta estrella - Vulcano SA,0,4,0,4,2,1,4,1,103.5,15
Rueda plástica orificio ø15 mm - Vulcano SA,0,2,0,2,1,1,2,1,9.5,7
Ruedas con perno 35 mm - Vulcano SA,0,9,0,5,4,0,5,1.8,52.2,25
Ruedas con perno 48 mm/83 mm - Vulcano SA,0,3,0,2,2,0,2,1.5,65.5,11
Ruedita plástica - Vulcano SA,0.25,3,0,2,2,0,2,1.5,24.5,11
Sacahojas Bolsa grande ø32 - Vulcano SA,0.058823529411764705,33,0,29,19,8,29,1.1379310344827587,23.75862068965517,95
Sacahojas Plano con pala ø19 - Vulcano SA,0,10,0,9,7,0,9,1.1111111111111112,19.77777777777778,23
Sacahojas Plano con pala ø32 - Vulcano SA,0,8,0,7,4,0,7,1.1428571428571428,19.428571428571427,21
Sacahojas Plano ø19 - Vulcano SA,0.058823529411764705,18,0,11,8,0,11,1.6363636363636365,25.545454545454547,42
Sacahojas Plano ø19 c/mango - Vulcano SA,0.058823529411764705,16,0,14,10,2,14,1.1428571428571428,18.071428571428573,50
Sacahojas Plano ø32 - Vulcano SA,0,15,0,9,8,0,9,1.6666666666666667,42.55555555555556,37
Sacahojas Profesional bolsa grande ø32 - Vulcano SA,0,13,0,7,4,0,7,1.8571428571428572,28,28
Sacahojas Profesional plano ø32 - Vulcano SA,0,8,0,4,2,0,4,2,39.75,17
Sacahojas Red ø19 - Vulcano SA,0,14,0,11,8,0,11,1.2727272727272727,23.818181818181817,34
Sacahojas Red ø19 c/mango - Vulcano SA,0,11,0,9,7,0,9,1.2222222222222223,25.22222222222222,30
Sacahojas Red ø32 - Vulcano SA,0.06666666666666667,18,0,12,11,0,12,1.5,18.583333333333332,47
Sacahojas archivos - Vulcano SA,0.08974358974358974,82,0,46,32,4,45,1.8222222222222222,81.13333333333334,227
Sacahojas plano con pala ø19 c/mango - Vulcano SA,0.15625,26,0,21,16,2,21,1.2380952380952381,40.42857142857143,74
Sello mecánico bba Magnus - Vulcano SA | Chile,0,1,0,1,1,0,1,1,14,2
Sello mecánico con pista cerámica - Vulcano SA,0.08823529411764706,34,0,29,15,8,29,1.1724137931034482,37.48275862068966,98
Sensor de temperatura MMZ - Vulcano SA,0,3,0,3,0,2,3,1,21.333333333333332,11
Skimmer boca ancha FV - Vulcano SA,0.0625,44,0,35,20,2,34,1.2941176470588236,28.470588235294116,106
Skimmer boca ancha H - Vulcano SA,0.06349206349206349,132,0,87,48,17,85,1.5529411764705883,56.1764705882353,359
Skimmer com filtro H - Vulcano SA,0,0,0,1,0,0,1,0,13,1
Skimmer con filtro FV - Vulcano SA,0.16666666666666666,12,0,8,5,0,8,1.5,20.875,28
Skimmer con filtro H - Vulcano SA,0.06451612903225806,30,0,24,11,4,24,1.25,19.208333333333332,77
Skimmers archivos - Vulcano SA,0.03546099290780142,202,0,117,56,22,117,1.7264957264957266,42.17094017094017,585
Solapa de la boquilla de aspiración - Zuipy - Vulcano SA,0,3,0,2,1,0,2,1.5,18,10
Sombrero venturi - Vulcano SA,0,1,0,1,1,0,1,1,20,2
Soporte de ruedas 35 cm/48 cm - Vulcano SA,0,5,0,4,3,0,4,1.25,16.75,17
Soporte de ruedas 83 cm - Vulcano SA,0.2,4,0,3,2,0,3,1.3333333333333333,30.666666666666668,13
Soporte horqueta con perno - Vulcano SA,0,4,0,3,3,0,3,1.3333333333333333,15.666666666666666,14
Soporte plástico para baranda - Vulcano SA,0,7,0,7,4,2,7,1,3.4285714285714284,15
Spare Parts - Page 23 of 49 - Vulcano SA,0,0,0,1,0,0,1,0,3,1
Succión antivortex blanco - Vulcano SA,0.07142857142857142,16,0,13,6,2,12,1.3333333333333333,67.58333333333333,37
Succión antivortex cromo - Vulcano SA,0,12,0,10,7,0,10,1.2,23.4,29
Succión lateral AISI 316 p/insertar - Vulcano SA,0.17647058823529413,15,0,8,6,0,7,2.142857142857143,36.714285714285715,36
Sucursal Capital - Vulcano SA,0.0446927374301676,203,0,157,47,7,157,1.2929936305732483,67.44585987261146,552
Sucursal Casa Central - Vulcano SA,0.02710843373493976,368,0,286,85,102,285,1.2912280701754386,50.71578947368421,1129
Sucursal Chacabuco - Vulcano SA,0.045454545454545456,43,0,41,17,9,41,1.048780487804878,20.804878048780488,125
SuperLED archivos - Vulcano SA,0.017543859649122806,164,0,89,48,3,89,1.8426966292134832,31.640449438202246,402
SuperLED blue light 12W - Vulcano SA,0,0,0,1,0,0,1,0,11,1
SuperLED 档案 - Vulcano SA,0,0,0,1,0,0,1,0,8,1
SuperLED 蓝光 12W - Vulcano SA,1,0,0,1,0,0,0,0,0,2
Tabla de nado - Vulcano SA,0,2,0,2,2,0,2,1,5.5,4
Tabla de nado archivos - Vulcano SA,0,12,0,11,6,1,11,1.0909090909090908,8.727272727272727,29
Tableros de conexión Bombas de calor archivos - Vulcano SA | Chile,0,1,0,1,1,0,1,1,0,1
Taco p/ base de apoyo BAD - Vulcano SA,0,1,0,1,1,0,1,1,29,2
Taco traba p/ toma de fondo olímpica - Vulcano SA,0,1,0,1,1,0,1,1,7,2
Tanque para equipo filtración portatil - Vulcano SA,0,17,0,11,5,4,10,1.7,16.3,54
"Tapa AISI 10"" / 12"" - Vulcano SA",0,1,0,1,1,0,1,1,16,4
"Tapa AISI 8"" - Vulcano SA",0,1,0,1,0,1,1,1,1,4
Tapa NORYL - Vulcano SA,0,7,0,6,4,0,6,1.1666666666666667,28.833333333333332,17
Tapa aluminio p/motor - Vulcano SA,0,7,0,4,4,0,4,1.75,24.5,17
Tapa aluminio para motor carcasa 71 - Vulcano SA,0,10,0,8,4,3,7,1.4285714285714286,19.142857142857142,32
Tapa blanca para succión antivortex - Vulcano SA,0,4,0,4,3,0,4,1,14.5,14
Tapa caja conexión para motores de bombas BAE - Vulcano SA,0,10,0,10,1,7,10,1,7.2,39
Tapa caja conexión para motores de bombas BAE - Vulcano SA | Chile,0,1,0,1,0,0,1,1,1,2
Tapa casilla con herrajes - Vulcano SA,0,3,0,2,0,1,2,1.5,53.5,10
Tapa con círculo de acetato - Vulcano SA,0,5,0,4,2,0,4,1.25,5,12
Tapa con etiqueta - Vulcano SA,0,2,0,1,1,0,1,2,36,8
Tapa cromo para succión antivortex - Vulcano SA,0,1,0,1,1,0,1,1,35,2
Tapa cuadrada - Vulcano SA,0,6,0,6,5,0,6,1,164.83333333333334,19
Tapa cuerpo BAD - Vulcano SA,0,1,0,1,1,0,1,1,45,3
Tapa de caja de conexiones - Vulcano SA,0.16666666666666666,5,0,4,3,0,4,1.25,31.75,13
Tapa de caja de conexiones BAC - Vulcano SA,0,3,0,3,1,0,3,1,33.666666666666664,11
Tapa de cartucho para skimmer - Vulcano SA,0,5,0,5,3,1,5,1,9.4,17
Tapa de conexión a manguera de descarga - Vulcano SA,0,3,0,3,2,0,3,1,33.333333333333336,9
Tapa interior s/o'ring - Vulcano SA,0.09090909090909091,17,0,12,7,1,12,1.4166666666666667,34.583333333333336,57
Tapa para boya con regulador - Vulcano SA,0,2,0,2,0,2,2,1,2,8
Tapa para boya grande - Vulcano SA,0,2,0,2,0,2,2,1,16,9
Tapa para dosificador de cloro - Vulcano SA,0.2,6,0,3,2,0,3,2,53,13
Tapa para filtro con cartucho - Vulcano SA,0.3333333333333333,2,0,2,0,1,2,1,10.5,11
Tapa para hidrojet - Vulcano SA,0.3333333333333333,4,0,4,2,1,4,1,12.25,12
Tapa para mv 6 vías (con etiqueta funciones) - Vulcano SA,0,1,0,1,1,0,1,1,31,4
Tapa para toma antiremolino - Liner - Vulcano SA,0,1,0,1,1,0,1,1,0,1
Tapa para toma antiremolino Hº - Vulcano SA,0,4,0,4,4,0,4,1,26.25,7
Tapa plástica para caja de conexión - Vulcano SA,0,2,0,2,1,0,2,1,20,4
Tapa sin herrajes - Vulcano SA,0,4,0,2,1,0,2,2,26.5,9
Tapa transparente de tanque - Vulcano SA,0.16666666666666666,7,0,5,2,2,5,1.4,156.6,21
Tapa visora - Vulcano SA,0,15,0,11,10,0,11,1.3636363636363635,19.363636363636363,44
Tapa visora BAC - Vulcano SA,0.16666666666666666,6,0,5,3,0,5,1.2,16,20
Tapa visora BAC / BAP - Vulcano SA,0.07142857142857142,16,0,10,7,0,10,1.6,21.7,52
Tapa visora BAF - Vulcano SA,0,2,0,2,2,0,2,1,8.5,7
Tapa visora BAT - Vulcano SA,0.1111111111111111,10,0,8,6,2,8,1.25,21.25,30
Tapa visora Pre-filtro - Vulcano SA,0,3,0,3,0,2,3,1,11.333333333333334,12
Tapa visora prefiltro bba Winner - Vulcano SA | Chile,0,2,0,1,1,0,1,2,67,7
Tapones archivos - Vulcano SA,0,4,0,4,2,0,4,1,12.75,8
"Tapón 1 1/2"" - Vulcano SA",0.2,4,0,4,3,0,4,1,65.75,16
Tapón de bronce 1/4 - Vulcano SA,0,1,0,1,1,0,1,1,2,2
"Tapón de drenaje 1/4"" - Vulcano SA",0,6,0,5,2,2,5,1.2,32.2,27
"Tapón de drenaje 2"" - Vulcano SA",0,4,0,4,3,0,4,1,73.25,13
Tapón de drenaje con O'Ring - Vulcano SA,0,11,0,10,6,0,10,1.1,55.1,32
Tapón de tornillo - Vulcano SA,0,2,0,2,1,1,2,1,18,8
Tapón hembra PN16 ø50 mm (para pegar) - Vulcano SA,0,2,0,2,1,0,2,1,9.5,4
Tapón hembra PN16 ø63 mm (para pegar) - Vulcano SA,0,1,0,1,0,0,1,1,2,2
Tapón para luminaria embutir - Vulcano SA,0,1,0,1,1,0,1,1,20,3
Tee 90° PN16 HH ø50 mm (para pegar) - Vulcano SA,0,3,0,2,1,0,2,1.5,4,8
Tee 90° PN16 HH ø63 mm (para pegar) - Vulcano SA,0,1,0,1,0,0,1,1,6,2
Tee 90° Reducción PN16 HH ø50 - ø20 mm (para pegar) - Vulcano SA,0,2,0,2,2,0,2,1,15.5,6
Tee archivos - Vulcano SA,0,5,0,5,2,0,5,1,12.4,13
Telescopic handle - Ribbed (ø32 m x 4.8 m) - Vulcano SA,1,0,0,1,1,0,1,0,23,1
"Terminal flexible roscada ø1 1/2"" - Vulcano SA",0.06666666666666667,15,0,13,13,0,13,1.1538461538461537,36.53846153846154,45
"Terminal flexible roscada ø1 1/4"" - Vulcano SA",0,5,0,3,1,0,3,1.6666666666666667,41,12
"Terminal flexible roscada ø1"" - Vulcano SA",0,2,0,2,1,0,2,1,10.5,5
"Terminal flexible roscada ø2"" - Vulcano SA",0,1,0,1,0,1,1,1,0,3
Termómetro flotante bimetálico - Vulcano SA,0.125,8,0,7,5,0,7,1.1428571428571428,146.71428571428572,19
Termómetro flotante cilíndrico - Vulcano SA,0.09090909090909091,10,0,9,8,1,9,1.1111111111111112,23.88888888888889,26
Termómetro sumergible cilíndrico - Vulcano SA,0,8,0,6,4,3,6,1.3333333333333333,20.666666666666668,26
Termómetros archivos - Vulcano SA,0.08333333333333333,14,0,10,5,0,10,1.4,35.8,31
Termómetros archivos - Vulcano SA | Chile,0,1,0,1,1,0,1,1,0,1
Test de cobre - 30 tiras - Vulcano SA,0,15,0,13,7,4,13,1.1538461538461537,25.153846153846153,44
Test kit de cloro y pH - Vulcano SA,0.08333333333333333,62,0,49,21,22,47,1.3191489361702127,24.382978723404257,183
Testigos de ácido cianúrico (10 ml) - Vulcano SA | Chile,0,1,0,1,1,0,1,1,10,2
Toma de fondo (piscina de hormigón) - Vulcano SA,0.08333333333333333,80,0,62,35,7,60,1.3333333333333333,43.86666666666667,219
Toma de fondo (piscina de liner) - Vulcano SA,0.09259259259259259,51,0,43,16,19,41,1.2439024390243902,21.51219512195122,159
Toma de fondo (piscinas olímpicas) - Vulcano SA,0.08823529411764706,31,0,27,15,7,25,1.24,30.8,98
Toma de fondo (piscinas olímpicas) archivos - Vulcano SA,0,1,0,1,0,1,1,1,11,5
Toma de fondo AISI 316 - Vulcano SA,0.02702702702702703,48,0,29,15,12,28,1.7142857142857142,20.392857142857142,124
Toma de pared para exterior - Vulcano SA,0,1,0,1,1,0,1,1,192,7
Tomas de fondo archivos - Vulcano SA,0.02666666666666667,81,0,63,37,2,63,1.2857142857142858,27.19047619047619,201
"Tornillo 3/8 x 1 1/2"" - Vulcano SA",0,1,0,1,1,0,1,1,7,4
"Tornillo 3/8 x 1 1/4"" - Vulcano SA",0,4,0,4,2,1,4,1,10.75,16
"Tornillo 8 x 1 1/4"" - Vulcano SA",0,4,0,4,2,0,4,1,36,11
Tornillo AISI - Vulcano SA,0,3,0,3,1,1,3,1,18,14
"Tornillo AISI 1/4 x 1 1/4"" - Vulcano SA",0,3,0,2,1,0,2,1.5,26,12
"Tornillo AISI 1/8 x 1/2"" - Vulcano SA",0,1,0,1,1,0,1,1,12,3
"Tornillo AISI 10 x 1 1/4"" - Vulcano SA",0,3,0,3,2,0,3,1,25,11
"Tornillo AISI 6 x 1"" - Vulcano SA",0,5,0,3,2,0,3,1.6666666666666667,33.333333333333336,14
"Tornillo AISI 6 x 1/2"" - Vulcano SA",0,4,0,3,3,0,3,1.3333333333333333,75.33333333333333,14
"Tornillo AISI 6 x 3/8"" - Vulcano SA",0,1,0,1,1,0,1,1,42,3
Tornillo AISI 7 x 1 1/4” - Vulcano SA,0.09090909090909091,10,0,7,4,1,7,1.4285714285714286,146.14285714285714,28
"Tornillo AISI 8 x 1 1/2"" - Vulcano SA",0,2,0,2,2,0,2,1,32.5,7
"Tornillo AISI 8 x 1"" - Vulcano SA",0,4,0,3,1,0,3,1.3333333333333333,78,13
"Tornillo AISI 8 x 1/2"" - Vulcano SA",0,1,0,1,1,0,1,1,56,3
"Tornillo AISI 8 x 3/4"" - Vulcano SA",0,3,0,2,2,0,2,1.5,19,6
Tornillo M4 x 10 mm - Vulcano SA,0,5,0,4,0,3,4,1.25,9.25,14
Tornillo M5 x 113 mm para carcasa 71 - Vulcano SA,0,2,0,2,0,0,2,1,12.5,6
Tornillo M5 x 140 mm para carcasa 71 - Vulcano SA,0,2,0,2,0,1,2,1,26,6
Tornillo corto fijación cpo bba Magnus - Vulcano SA | Chile,0.5,1,0,1,1,0,1,1,0,3
Tornillo para ionizador solar ION-100 - Plástico - Vulcano SA,0,6,0,5,5,0,5,1.2,11.2,14
"Tornillo tipo Parker 6 X 5.8"" - Vulcano SA",0,2,0,1,1,0,1,2,29,7
Trabajá en Vulcano - Vulcano SA,0.0196078431372549,392,0,267,68,59,260,1.5076923076923077,46.434615384615384,1041
Trampolines archivos - Vulcano SA,0.05263157894736842,25,0,16,8,7,16,1.5625,26.9375,79
Tratamento de Água - Vulcano SA,0,0,0,1,0,0,1,0,13,1
Tratamiento de agua - Vulcano SA,0.03571428571428571,196,0,156,55,12,156,1.2564102564102564,15.134615384615385,480
Tratamiento de agua archivos - Vulcano SA,0,1,0,1,0,0,1,1,5,2
Triple Acción archivos - Vulcano SA,0,8,0,7,3,0,7,1.1428571428571428,26.571428571428573,21
Triple Acción en pastillas - 200 g (1 kg) - Vulcano SA,0,7,0,6,3,0,6,1.1666666666666667,18.333333333333332,18
Triple Acción en pastillas - 200 g (10 kg) - Vulcano SA,0,4,0,4,0,4,4,1,40,17
Triple Acción en pastillas - 200 g (5 kg) - Vulcano SA,0,2,0,2,0,1,2,1,0.5,5
Triple Acción en pastillas - 200 g (50 kg) - Vulcano SA,0.2,4,0,4,2,0,4,1,108,10
Triple Acción en pastillas - 50 g (1 kg) - Vulcano SA,0,6,0,6,5,0,6,1,59.833333333333336,19
Triple Acción en pastillas - 50 g (10 kg) - Vulcano SA,0,2,0,2,0,0,2,1,42,3
Triple Acción en pastillas - 50 g (50 kg) - Vulcano SA,0,4,0,4,1,2,4,1,16,13
"Tronillo AISI 3/16"" x 35 - Vulcano SA",0,4,0,3,2,0,3,1.3333333333333333,59.333333333333336,14
"Tronillo AISI 5/16"" x 2 1/2"" - Vulcano SA",0,2,0,2,2,0,2,1,13.5,4
Tubo colector VC-100 - Vulcano SA,0,1,0,1,1,0,1,1,0,1
Tubo colector VC-100 R - Vulcano SA,0,1,0,1,1,0,1,1,14,2
Tubo colector VC-20 - Vulcano SA,0,1,0,1,1,0,1,1,28,2
Tubo colector VC-200 TOP - Vulcano SA,0,1,0,1,0,1,1,1,91,4
Tubo colector VC-30 - Vulcano SA,0,1,0,1,0,1,1,1,14,4
Tubo colector VC-50 - Vulcano SA,0,1,0,1,1,0,1,1,1,5
Tubo colector filtro VF-2000 - Vulcano SA,0,3,0,3,2,0,3,1,3.3333333333333335,5
Tubo con sombrero venturi - Vulcano SA,0,12,0,10,9,1,10,1.2,43.2,30
Tubo flexible PVC ø20 mm (Hidroflex) - Vulcano SA,0,1,0,1,0,1,1,1,9,4
Tubo venturi - Vulcano SA,0.16666666666666666,5,0,2,2,0,2,2.5,114,17
Tubo visor - Vulcano SA,0,7,0,6,4,0,6,1.1666666666666667,30.5,22
Tubo ø13 x 170 - Vulcano SA,0,3,0,2,2,0,2,1.5,20.5,10
Tubos flexibles archivos - Vulcano SA,0,21,0,16,5,1,16,1.3125,14.0625,50
Tuerca (pasamuro power LED) - Vulcano SA,0,3,0,2,2,0,2,1.5,74,7
"Tuerca 2"" - Vulcano SA",0.5,2,0,1,1,0,1,2,10,6
"Tuerca AISI 1/4"" - Vulcano SA",0,4,0,3,2,0,3,1.3333333333333333,222.66666666666666,12
"Tuerca AISI 1/4"" autofrenante para LF 83 cm - Vulcano SA",0,2,0,2,2,0,2,1,166,7
"Tuerca AISI 1/8"" - Vulcano SA",0,1,0,1,1,0,1,1,83,3
Tuerca acople - Vulcano SA,0,3,0,3,2,0,3,1,28.666666666666668,9
Tuerca de sujeción para pico esférico - Vulcano SA,0,4,0,3,3,0,3,1.3333333333333333,111.66666666666667,13
Tuerca flor compacta - Vulcano SA,0.3333333333333333,2,0,2,2,0,2,1,0.5,5
"Tuerca hexagonal 2 1/2"" - Vulcano SA",0,3,0,3,1,2,3,1,18.333333333333332,11
Tuerca hexagonal para pulsador - Vulcano SA,0,1,0,1,1,0,1,1,27,3
Tuerca hexagonal para regulador - Vulcano SA,0,1,0,1,1,0,1,1,9,4
Tuerca inferior de buje para pegar - Vulcano SA,0,2,0,2,1,0,2,1,17,8
Tuerca inferior de buje para roscar - Vulcano SA,0,2,0,2,1,0,2,1,60.5,8
Tuerca para antivortex - Vulcano SA,0,1,0,1,1,0,1,1,19,3
Tuerca para hidrojet - Vulcano SA,0.25,3,0,3,2,0,3,1,20.666666666666668,7
Tuerca para tapa visora BAE / BAF - Vulcano SA,0,4,0,4,3,0,4,1,9.25,13
Tuerca prensa cable para caja conexión motores - Vulcano SA,0,4,0,4,2,1,4,1,58,13
"Tuerca superior 1 1/2"" - Vulcano SA",0,11,0,9,8,0,9,1.2222222222222223,90.55555555555556,27
"Tuerca superior 2"" - Vulcano SA",0,3,0,3,2,0,3,1,112.33333333333333,12
Tuerca superior buje - Vulcano SA,0,1,0,1,0,0,1,1,13,4
Tuerca tapa dosificador - Vulcano SA,0,3,0,3,3,0,3,1,32,7
Tuerca unión doble - Vulcano SA,0.1,8,0,7,5,1,7,1.1428571428571428,37.285714285714285,27
Tuerca y cupla ø40 - Vulcano SA,0.3333333333333333,2,0,2,2,0,2,1,10,7
Tuerca y cupla ø50 - Vulcano SA,0.2,4,0,3,3,0,3,1.3333333333333333,13.666666666666666,11
Términos y condiciones - Vulcano SA,0,9,0,8,2,1,8,1.125,42.5,28
Uniones dobles PVC archivos - Vulcano SA,0,12,0,12,4,2,12,1,11.416666666666666,32
Uniones dobles archivos - Vulcano SA,0.045454545454545456,22,0,21,13,0,21,1.0476190476190477,19.714285714285715,63
Unión TEE ø40 con tuerca - Vulcano SA,0,4,0,4,3,0,4,1,39,13
"Unión doble ABS H-H 1 1/2"" x 1 1/2"" (para roscar) - Vulcano SA",0,3,0,3,2,1,3,1,22.333333333333332,11
Unión doble ABS H-H ø50 - ø50 (para pegar) - Vulcano SA,0,5,0,3,1,2,3,1.6666666666666667,29.666666666666668,14
"Unión doble ABS H-H ø50 x 1 1/2"" (para pegar y roscar) - Vulcano SA",0,6,0,6,5,0,6,1,27.166666666666668,16
"Unión doble ABS M-H ø50 x 1 1/2"" (para pegar y roscar) - Vulcano SA",0,3,0,2,1,0,2,1.5,37.5,9
Unión doble ABS M-H ø50 x ø50 (para pegar) - Vulcano SA,0,4,0,4,2,2,4,1,306.75,14
Unión doble PN16 HH ø40 mm (para pegar) - Vulcano SA,0,1,0,1,1,0,1,1,36,3
Unión doble PN16 HH ø63 mm (para pegar) - Vulcano SA,0,1,0,1,0,0,1,1,10,2
"Unión doble PN16 ø50 mm - RM 1 1/2"" (para pegar y roscar) - Vulcano SA",0,2,0,2,0,1,2,1,46.5,7
"Unión flexible roscada ø1 1/2"" - Vulcano SA",0,7,0,7,6,1,7,1,23.571428571428573,24
Unión tanque VC-200R - Vulcano SA,0,4,0,4,3,0,4,1,34.75,11
VC-20 pool filter - Vulcano SA,0,0,0,1,0,0,1,0,15,1
Vaina plástica para escalera - Vulcano SA,0.08333333333333333,12,0,10,7,0,10,1.2,29.4,35
Varilla plástica corta - Vulcano SA,0.045454545454545456,22,0,19,12,3,19,1.1578947368421053,19.42105263157895,53
Varilla plástica larga - Vulcano SA,0.17647058823529413,14,0,12,7,1,12,1.1666666666666667,45.25,38
Varilla soporta para tapa casilla soplada - Vulcano SA,0.25,3,0,3,1,1,3,1,2.6666666666666665,9
Varilla soporte - Vulcano SA,0,1,0,1,1,0,1,1,62,2
Venecitas Guarda Griega azul - Vulcano SA,0.25,3,0,3,1,2,3,1,3.3333333333333335,10
Venecitas Guarda Griega azul oscuro - Vulcano SA,0,1,0,1,1,0,1,1,39,2
Venecitas Guarda Griega celeste - Vulcano SA,0,1,0,1,0,0,1,1,9,3
Venecitas Guarda Inca azul - Vulcano SA,0,1,0,1,0,0,1,1,1,2
Venecitas Guarda Lazo mix azul - Vulcano SA,0,2,0,2,1,0,2,1,7.5,4
Venecitas Guarda Oriente azul - Vulcano SA,0,1,0,1,0,0,1,1,1,2
Venecitas Guarda Romana azul - Vulcano SA,0,2,0,2,0,2,2,1,73.5,9
Venecitas Guarda Romana azul oscuro - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Venecitas Guarda Romana celeste - Vulcano SA,0.5,1,0,1,1,0,1,1,32,4
Venecitas Guarda Romana verde - Vulcano SA,0,1,0,1,0,1,1,1,1,4
Venecitas archivos - Vulcano SA,0.05,50,0,17,11,0,17,2.9411764705882355,56.411764705882355,83
Venecitas azul - Vulcano SA,0,1,0,1,0,1,1,1,6,4
Venecitas azul oscuro - Vulcano SA,0.25,3,0,3,1,1,3,1,2.3333333333333335,9
Venecitas blanco - Vulcano SA,0,3,0,3,1,2,3,1,21.666666666666668,11
Venecitas celeste - Vulcano SA,0,4,0,4,3,0,4,1,24.5,9
Venecitas mix azul - Vulcano SA,0.25,3,0,3,1,0,3,1,16.333333333333332,7
Venecitas mix celeste - Vulcano SA,0,1,0,1,1,0,1,1,34,2
Venecitas mix verde - Vulcano SA,0,1,0,1,0,1,1,1,16,5
Venecitas verde - Vulcano SA,0,5,0,3,1,2,3,1.6666666666666667,44.666666666666664,21
Ventilador - Vulcano SA,0.125,10,0,7,6,0,7,1.4285714285714286,128.14285714285714,31
Ventilador BAC - Vulcano SA,0,4,0,3,0,1,3,1.3333333333333333,26,10
Ventilador para motor carcasa 80 NAC - Vulcano SA,0.2,4,0,4,2,0,4,1,10,8
Virola AISI 316 - Hormigón - Vulcano SA,0.1,9,0,7,4,1,7,1.2857142857142858,37.42857142857143,21
"Virola Aro desmontable blanco RH 1 1/2"" - FV - Vulcano SA",0,6,0,5,5,0,5,1.2,12.8,16
"Virola Aro desmontable blanco RH 1 1/2"" - Hormigón - Vulcano SA",0,19,0,15,12,0,15,1.2666666666666666,31.6,45
Virola Aro desmontable blanco ø50 mm - FV - Vulcano SA,0,12,0,9,7,0,9,1.3333333333333333,64.11111111111111,30
Virola Aro desmontable blanco ø50 mm - Hormigón - Vulcano SA,0.0625,19,0,13,8,1,13,1.4615384615384615,67.76923076923077,53
"Virola Aro fijo blanco RH 1 1/2"" - FV - Vulcano SA",0,2,0,1,1,0,1,2,5,4
"Virola Aro fijo blanco RH 1 1/2"" - Hormigón - Vulcano SA",0,3,0,3,2,0,3,1,32,7
Virola Aro fijo blanco ø50 mm - FV - Vulcano SA,0,3,0,2,1,0,2,1.5,45.5,7
Virola Aro fijo blanco ø50 mm - Hormigón - Vulcano SA,0.05555555555555555,19,0,13,6,3,13,1.4615384615384615,32.84615384615385,50
Virolas archivos - Vulcano SA,0.0625,48,0,42,26,1,42,1.1428571428571428,70.83333333333333,126
Vista single bomba – Vulcano SA,0,1,0,1,1,0,1,1,0,2
Vista single bomba – Vulcano SA | Chile,0,1,0,1,1,0,1,1,0,2
Vulcano self-priming pool pumps,0,0,0,3,2,0,3,0,42.333333333333336,5
Vulcano 自吸式泳池泵,0,0,0,1,0,0,1,0,8,2
Válvula automática ablandador - Vulcano SA,0.09090909090909091,11,0,10,8,1,10,1.1,30.3,31
Válvula automática sodería - Vulcano SA,0,4,0,3,2,0,3,1.3333333333333333,18,12
Válvula de drenaje - WPD - Vulcano SA,0.0625,17,0,14,11,0,14,1.2142857142857142,62,45
Válvula de retención - WPC - Vulcano SA,0.043478260869565216,22,0,20,10,3,20,1.1,19.25,59
"Válvula de retención PN10 2"" (para roscar) - Vulcano SA",0,1,0,1,0,0,1,1,20,2
"Válvula de retención PN10 HH 1 1/2"" (para roscar) - Vulcano SA",0.25,3,0,3,3,0,3,1,19,7
Válvula de retención PN16 HH ø63 mm (para pegar) - Vulcano SA,0,1,0,1,1,0,1,1,9,2
"Válvula esférica PN10 HH 1 1/2""(para roscar) - Vulcano SA",0,3,0,3,1,2,3,1,12.333333333333334,13
Válvula esférica PN16 HH ø40 mm (para pegar) - Vulcano SA,0,5,0,4,3,0,4,1.25,11,15
Válvulas de PVC archivos - Vulcano SA,0.07142857142857142,15,0,11,5,0,11,1.3636363636363635,28.636363636363637,33
Válvulas de retención archivos - Vulcano SA,0.03333333333333333,29,0,28,13,3,27,1.0740740740740742,12.222222222222221,77
Válvulas de retención y drenaje archivos - Vulcano SA,0.045454545454545456,30,0,17,9,0,17,1.7647058823529411,13.058823529411764,66
Válvulas esféricas archivos - Vulcano SA,0,27,0,26,8,2,26,1.0384615384615385,18.73076923076923,65
Vástago 2 vías - Vulcano SA,0,1,0,1,1,0,1,1,738,4
Weithals-Abschäumer H - Vulcano SA,0,0,0,1,0,0,1,0,27,1
Work at Vulcano - Vulcano SA,0,0,0,2,0,0,2,0,11.5,3
ZUIPY pool cleaning robot - Vulcano SA,0,0,0,2,1,0,2,0,33,3
Zuipy 200 pool cleaning robot - Vulcano SA,0,0,0,1,1,0,1,0,12,1
Zuipy 300 - Vulcano SA,0.08717948717948718,206,0,142,66,14,139,1.4820143884892085,51.201438848920866,558
header zuipy – Vulcano SA,0,2,0,1,1,0,1,2,0,4
Écumeur à petite bouche FV - Vulcano SA,0,0,0,1,0,0,1,0,10,1
